CarID,Listed_Date,Make,Model,Year,Vehicle_Type,Size,Color,Transmission,Fuel_Type,Drive,Cylinders,Odometer,Condition,Title_Status,State,Region
317544,2021-04-28T19:49:57-0400,mercedes-benz,e-class e350 sport,2014,sedan,mid-size,black,automatic,gas,4wd,6,118267,like new,clean,fl,orlando
1135839,2021-04-28T16:02:35-0500,chevrolet,silverado 1500,2018,pickup,full-size,black,automatic,gas,rwd,8,40000,excellent,rebuilt,tx,mcallen / edinburg
1110378,2021-05-02T10:40:48-0500,ford,f150 4x4,2007,truck,full-size,white,automatic,gas,4wd,8,205000,excellent,clean,tx,dallas / fort worth
46341,2021-04-28T04:44:22-0700,ford,focus s,2016,sedan,mid-size,black,automatic,gas,fwd,4,78224,excellent,clean,az,tucson
309549,2021-04-17T14:30:21-0400,toyota,tundra 4wd truck,2013,truck,full-size,silver,automatic,gas,rwd,8,41976,excellent,clean,fl,ocala
603414,2021-04-27T09:59:21-0400,toyota,sienna,2005,mini-van,full-size,brown,automatic,gas,fwd,6,225332,like new,clean,mi,grand rapids
594846,2021-04-28T13:44:44-0400,chrysler,300 touring,2013,sedan,full-size,blue,automatic,gas,rwd,6,155000,excellent,clean,mi,detroit metro
664821,2021-05-02T14:06:24-0500,ford,ranger,2000,truck,mid-size,blue,automatic,gas,4wd,6,202000,good,clean,mo,springfield
1007439,2021-05-02T12:18:46-0400,mazda,mazda2 touring,2012,hatchback,compact,black,automatic,gas,fwd,4,94315,good,clean,pa,pittsburgh
974340,2021-04-16T18:24:41-0700,chevrolet,venture ls,2001,mini-van,mid-size,brown,automatic,gas,fwd,6,153778,good,clean,or,roseburg
307152,2021-04-30T12:45:40-0400,ford,f150,2017,pickup,full-size,grey,automatic,gas,4wd,6,131654,excellent,clean,fl,ocala
154410,2021-05-04T11:11:14-0700,ford,transit 150,2015,van,full-size,white,automatic,gas,rwd,6,74148,like new,clean,ca,sacramento
840882,2021-04-05T22:49:44-0400,audi,a6,2011,sedan,mid-size,grey,automatic,gas,4wd,6,112000,like new,clean,ny,rochester
14901,2021-04-06T22:03:05-0500,jaguar,xj8,2006,sedan,full-size,black,automatic,gas,rwd,8,186394,good,clean,al,tuscaloosa
959928,2021-04-20T23:16:50-0700,gmc,sierra 2500hd,2005,pickup,full-size,silver,automatic,diesel,4wd,8,180000,good,clean,or,medford-ashland
1261239,2021-04-27T15:37:05-0500,buick,lacrosse,2009,sedan,mid-size,grey,automatic,gas,fwd,6,160786,fair,clean,wi,madison
474666,2021-04-16T09:50:06-0500,buick,encore,2020,SUV,full-size,blue,automatic,gas,4wd,4,1542,good,rebuilt,ia,des moines
593229,2021-04-30T08:52:33-0400,saturn,vue,2007,SUV,full-size,grey,manual,gas,4wd,6,111100,excellent,clean,mi,detroit metro
116787,2021-04-16T10:19:10-0700,ford,escape,2014,SUV,full-size,black,automatic,gas,rwd,4,92202,good,clean,ca,modesto
323691,2021-04-12T14:53:48-0500,jeep,wrangler,2009,SUV,full-size,black,automatic,gas,4wd,6,136135,good,clean,fl,pensacola
1147491,2021-04-22T20:53:29-0500,toyota,prius c,2013,hatchback,compact,silver,automatic,diesel,fwd,4,110000,like new,clean,tx,san antonio
37908,2021-05-01T16:34:05-0700,audi,a3 2.0t,2011,wagon,compact,white,manual,gas,fwd,4,114724,excellent,clean,az,phoenix
87462,2021-05-02T14:54:52-0700,mercury,sable gs,2003,sedan,mid-size,silver,automatic,gas,fwd,6,74500,good,clean,ca,humboldt county
599883,2021-04-05T14:34:54-0400,ford,f150 supercrew cab xlt 4x4,2007,truck,full-size,blue,automatic,gas,4wd,8,215000,good,clean,mi,flint
896580,2021-04-22T12:16:05-0400,pontiac,g6 gt,2008,sedan,mid-size,black,automatic,gas,fwd,6,146000,excellent,clean,oh,dayton / springfield
516561,2021-04-05T11:09:00-0400,honda,del sol,1995,convertible,compact,white,automatic,gas,fwd,4,405000,good,clean,ky,lexington
735477,2021-04-27T18:05:32-0500,chevrolet,silverado 2500,2003,pickup,full-size,grey,automatic,gas,4wd,8,229040,good,clean,ne,grand island
1275213,2021-04-29T08:37:15-0500,acura,tlx 2.4l,2018,sedan,mid-size,red,automatic,gas,fwd,4,39800,excellent,clean,wi,northern WI
997095,2021-04-14T16:54:48-0400,ram,1500,2010,truck,full-size,blue,automatic,gas,4wd,8,109208,good,clean,pa,meadville
205518,2021-04-11T18:57:07-0700,gmc,sierra 1500,1996,truck,full-size,brown,automatic,gas,rwd,8,200000,good,clean,ca,ventura county
910794,2021-04-07T19:38:47-0400,volvo,xc60,2013,SUV,full-size,white,automatic,gas,4wd,6,69524,excellent,clean,oh,youngstown
954519,2021-04-20T12:58:27-0700,ford,e-450,2003,bus,full-size,black,automatic,diesel,rwd,8,199000,excellent,clean,or,eugene
38844,2021-04-28T12:54:36-0700,dodge,durango,2000,SUV,full-size,white,automatic,gas,4wd,8,189000,good,clean,az,prescott
900516,2021-04-15T09:16:54-0400,buick,enclave cxl,2011,SUV,full-size,silver,automatic,gas,fwd,6,149989,good,clean,oh,lima / findlay
865296,2021-04-05T03:16:22-0400,dodge,xplorer,1989,van,full-size,grey,automatic,gas,rwd,8,90000,excellent,clean,oh,akron / canton
585903,2021-04-05T15:15:23-0400,lincoln,town car limousine,2005,other,full-size,white,automatic,gas,fwd,8,76286,good,clean,mi,battle creek
261702,2021-04-14T10:56:45-0400,chevrolet,malibu ls,2012,sedan,full-size,silver,automatic,gas,fwd,4,54000,excellent,rebuilt,ct,new haven
293289,2021-04-23T09:20:52-0400,chevrolet,express van,2005,van,full-size,white,automatic,gas,rwd,8,238000,good,clean,fl,heartland florida
224097,2021-04-13T16:19:00-0600,kia,sorento lx,2014,SUV,full-size,silver,automatic,gas,fwd,4,105196,excellent,clean,co,colorado springs
624663,2021-04-29T17:59:03-0400,dodge,caliber,2010,hatchback,mid-size,silver,automatic,gas,fwd,4,101,excellent,clean,mi,port huron
742782,2021-04-30T11:39:43-0700,toyota,corolla ce,2005,sedan,compact,white,automatic,gas,fwd,4,135000,excellent,clean,nv,las vegas
749526,2021-05-01T11:46:36-0400,nissan,altima 2.5s,2017,sedan,mid-size,red,automatic,gas,fwd,4,20350,excellent,clean,nj,central NJ
636939,2021-05-01T08:03:16-0500,honda,odyssey,2013,mini-van,full-size,silver,automatic,gas,fwd,6,65000,good,salvage,mn,fargo / moorhead
1008024,2021-04-30T18:34:30-0400,chevrolet,express 2500 v8,2015,van,full-size,white,automatic,gas,rwd,8,78223,like new,clean,pa,pittsburgh
481596,2021-05-01T09:19:22-0500,ford,taurus limited,2013,sedan,compact,black,automatic,gas,fwd,6,94000,excellent,clean,ia,omaha / council bluffs
543414,2021-05-03T17:44:28-0400,subaru,forester ll bean,2007,wagon,mid-size,white,automatic,gas,4wd,4,112000,excellent,clean,md,baltimore
895818,2021-04-25T20:27:36-0400,honda,civic ex,2017,sedan,compact,blue,automatic,gas,fwd,4,31000,excellent,rebuilt,oh,dayton / springfield
714378,2021-04-13T17:00:41-0400,mitsubishi,eclipse,2004,coupe,full-size,grey,automatic,gas,4wd,4,52000,good,salvage,nc,greensboro
851727,2021-04-30T11:49:49-0400,subaru,forester premium,2015,wagon,mid-size,silver,automatic,gas,4wd,4,139137,excellent,clean,nh,new hampshire
181416,2021-04-04T11:17:51-0700,nissan,frontier,2012,pickup,compact,white,automatic,gas,rwd,6,61000,excellent,clean,ca,santa maria
480192,2021-05-04T16:46:16-0500,honda,accord ex-l,2008,sedan,mid-size,silver,automatic,gas,fwd,4,87000,excellent,rebuilt,ia,omaha / council bluffs
248436,2021-04-06T08:52:52-0600,mercedes-benz,benz c320,2004,sedan,mid-size,brown,automatic,gas,rwd,6,102000,good,clean,co,western slope
949005,2021-04-30T18:21:33-0700,nissan,altima s,2015,sedan,full-size,black,automatic,gas,fwd,4,61731,excellent,clean,or,eugene
255339,2021-04-16T21:28:01-0400,buick,riviera,1998,coupe,mid-size,white,automatic,gas,fwd,6,155000,like new,clean,ct,hartford
29955,2021-05-04T10:51:12-0700,kia,optima lx 4dr sedan,2014,sedan,full-size,red,automatic,gas,fwd,4,90000,good,clean,az,phoenix
210216,2021-05-04T13:31:54-0700,ford,f-150,2018,pickup,full-size,brown,automatic,gas,4wd,6,61959,excellent,clean,ca,yuba-sutter
795486,2021-04-14T13:18:03-0400,toyota,tundra double cab,2006,pickup,full-size,silver,automatic,gas,4wd,8,86553,excellent,clean,ny,albany
446658,2021-04-24T12:39:56-0500,toyota,corolla,2009,sedan,mid-size,red,automatic,gas,fwd,4,197000,excellent,clean,il,"st louis, MO"
531093,2021-04-09T20:53:35-0500,bmw,x3 3.0i,2006,SUV,mid-size,black,automatic,gas,rwd,6,161000,excellent,clean,la,new orleans
1117113,2021-04-24T15:02:04-0600,mercury,mariner,2006,SUV,mid-size,green,automatic,gas,fwd,4,175000,excellent,clean,tx,el paso
750297,2021-04-29T13:41:11-0400,honda,accord,2008,sedan,full-size,silver,automatic,gas,fwd,4,87956,excellent,clean,nj,central NJ
355707,2021-04-28T13:54:46-0400,ram,1500,2008,truck,full-size,black,automatic,gas,4wd,8,233871,good,clean,fl,tampa bay area
86562,2021-04-08T13:53:06-0700,subaru,outback limited,2000,hatchback,mid-size,white,automatic,gas,4wd,4,185000,good,clean,ca,gold country
962580,2021-04-05T13:00:13-0700,honda,hr-v,2018,SUV,compact,green,automatic,gas,4wd,4,41233,like new,clean,or,medford-ashland
307683,2021-04-27T17:34:17-0400,nissan,frontier,2018,truck,mid-size,silver,automatic,gas,rwd,4,113646,excellent,clean,fl,ocala
129849,2021-04-28T14:25:29-0700,lexus,es 350 4dr sdn,2009,sedan,full-size,silver,automatic,gas,fwd,6,90800,excellent,clean,ca,orange county
277254,2021-04-28T11:38:37-0400,hyundai,sonata gls,2005,sedan,mid-size,white,automatic,gas,fwd,6,61035,like new,clean,fl,daytona beach
97644,2021-04-27T23:15:14-0700,bmw,5 series 530i,2007,sedan,mid-size,silver,automatic,gas,rwd,6,92336,excellent,clean,ca,inland empire
152745,2021-04-22T10:28:19-0700,jeep,grand cherokee limited 4x4,2004,SUV,mid-size,black,automatic,gas,4wd,8,208000,excellent,clean,ca,reno / tahoe
456969,2021-04-22T13:34:11-0400,toyota,highlander,2004,SUV,full-size,blue,automatic,gas,fwd,4,176089,excellent,clean,in,indianapolis
836460,2021-04-26T07:35:35-0400,ford,e 150,2012,van,full-size,white,automatic,gas,rwd,8,92883,excellent,clean,ny,rochester
290076,2021-04-08T17:34:46-0400,chrysler,lebaron,1985,convertible,mid-size,silver,automatic,gas,fwd,4,90000,excellent,clean,fl,ft myers / SW florida
1069473,2021-04-08T13:55:10-0400,gmc,yukon,2011,SUV,full-size,white,automatic,gas,4wd,8,151963,excellent,clean,tn,knoxville
356964,2021-04-27T13:20:28-0400,kia,rio,2013,sedan,compact,silver,automatic,gas,fwd,4,85000,like new,clean,fl,tampa bay area
642930,2021-05-04T08:32:10-0500,ford,f250 4x4,1999,truck,full-size,black,automatic,gas,4wd,8,130000,good,clean,mn,minneapolis / st paul
1027989,2021-04-23T11:12:55-0400,chrysler,pacifica touring,2017,mini-van,mid-size,black,automatic,gas,fwd,6,112763,excellent,clean,ri,rhode island
1128726,2021-04-30T12:52:40-0500,buick,lacrosse,2014,sedan,full-size,grey,automatic,gas,fwd,6,99000,excellent,rebuilt,tx,houston
1232178,2021-05-04T16:58:50-0700,ford,explorer xlt 4x4,2017,SUV,mid-size,white,automatic,gas,4wd,6,39240,excellent,clean,wa,spokane / coeur d'alene
264375,2021-05-04T14:23:21-0400,toyota,land cruiser,1988,truck,full-size,grey,automatic,gas,4wd,6,207000,good,clean,dc,"washington, DC"
824463,2021-05-04T17:32:16-0400,toyota,camry,2008,sedan,full-size,silver,automatic,gas,fwd,6,202000,good,clean,ny,new york city
699270,2021-04-26T11:06:52-0400,bmw,x5,2013,SUV,full-size,silver,automatic,gas,4wd,6,109485,like new,clean,nc,charlotte
1013808,2021-04-15T12:11:28-0400,hyundai,tucson,2006,SUV,mid-size,black,automatic,gas,4wd,6,108900,good,clean,pa,pittsburgh
683991,2021-04-20T07:53:41-0600,lexus,rx330 awd,2005,SUV,mid-size,blue,automatic,gas,4wd,6,308000,good,clean,mt,kalispell
301473,2021-04-15T15:38:29-0400,cadillac,srx,2012,SUV,full-size,grey,automatic,gas,fwd,6,64059,excellent,clean,fl,jacksonville
753783,2021-04-20T13:21:42-0400,volvo,xc70 cross country,2012,wagon,mid-size,white,automatic,gas,4wd,6,170000,excellent,clean,nj,central NJ
406878,2021-04-13T16:03:36-0700,nissan,murano,2007,SUV,mid-size,grey,automatic,gas,4wd,6,148000,excellent,clean,id,pullman / moscow
1080567,2021-04-27T14:37:26-0500,ford,mustang,2016,coupe,mid-size,yellow,automatic,gas,rwd,4,44182,good,clean,tn,nashville
669033,2021-04-07T20:52:37-0500,nissan,rogue,2015,SUV,mid-size,blue,automatic,gas,fwd,4,98000,good,clean,mo,springfield
202293,2021-04-25T17:49:58-0700,chevrolet,suburban ltz,2007,SUV,full-size,blue,automatic,gas,4wd,8,198000,excellent,clean,ca,ventura county
688500,2021-04-12T21:11:50-0600,ford,f-250,1999,truck,full-size,blue,automatic,diesel,4wd,8,250000,good,clean,mt,missoula
1271751,2021-04-23T13:15:00-0500,ford,econoline commercial cutaway,2010,truck,full-size,white,automatic,gas,rwd,10,121911,good,clean,wi,milwaukee
1021893,2021-04-22T10:22:15-0400,ram,2500,2014,truck,full-size,silver,automatic,gas,4wd,8,108000,like new,clean,pa,williamsport
999753,2021-04-29T21:32:17-0400,ford,f-150,1998,truck,full-size,green,automatic,gas,rwd,8,199000,fair,clean,pa,philadelphia
1029573,2021-04-16T10:12:42-0400,toyota,rav 4,2015,SUV,full-size,silver,automatic,gas,4wd,4,111000,excellent,clean,ri,rhode island
596709,2021-05-01T13:17:52-0400,gmc,sierra 1500,2013,truck,full-size,white,automatic,gas,4wd,8,48566,like new,clean,mi,flint
778095,2021-05-03T13:43:08-0600,nissan,nv,2017,van,full-size,white,automatic,gas,rwd,6,50811,good,clean,nm,albuquerque
981210,2021-04-21T09:18:27-0700,chevrolet,g-van,1997,van,mid-size,white,automatic,gas,rwd,4,250000,fair,clean,or,salem
472635,2021-04-23T21:41:15-0500,nissan,rogue s awd,2013,SUV,full-size,grey,automatic,gas,4wd,4,50000,excellent,rebuilt,ia,des moines
420723,2021-05-04T09:39:49-0500,jeep,cherokee,2015,SUV,mid-size,red,automatic,gas,4wd,6,62255,excellent,clean,il,chicago
1046859,2021-04-05T14:30:29-0400,chevrolet,silverado 1500,2014,truck,full-size,brown,automatic,gas,4wd,8,139000,excellent,clean,sc,greenville / upstate
850671,2021-05-01T13:30:53-0400,ford,c-max hybrid,2013,hatchback,compact,white,automatic,gas,fwd,4,121003,good,clean,nh,new hampshire
468405,2021-04-18T13:13:02-0500,toyota,camry solara,2007,coupe,mid-size,blue,automatic,gas,fwd,4,92321,like new,clean,ia,cedar rapids
190113,2021-05-02T15:48:55-0700,honda,odyssey exl,2012,van,full-size,grey,automatic,gas,fwd,6,58000,excellent,clean,ca,SF bay area
763056,2021-04-29T14:01:58-0400,ford,escape se,2014,SUV,full-size,white,automatic,gas,rwd,4,99911,excellent,clean,nj,north jersey
1081713,2021-04-25T18:42:37-0500,lexus,es-350,2009,sedan,mid-size,black,automatic,gas,fwd,6,211734,good,clean,tn,nashville
986343,2021-04-14T08:23:27-0400,chevrolet,impala,2002,sedan,full-size,brown,automatic,gas,fwd,6,83600,excellent,clean,pa,erie
899823,2021-04-27T15:11:44-0400,mercury,mariner,2010,SUV,mid-size,grey,automatic,gas,fwd,4,141226,good,clean,oh,lima / findlay
846696,2021-04-16T10:11:27-0400,chevrolet,tahoe,2015,SUV,full-size,custom,automatic,gas,4wd,8,102060,excellent,clean,ny,utica-rome-oneida
444156,2021-04-28T20:04:56-0500,chevrolet,traverse,2012,SUV,full-size,white,automatic,gas,fwd,6,119564,excellent,clean,il,"st louis, MO"
468168,2021-04-22T11:58:18-0500,toyota,corolla le,2010,sedan,mid-size,black,automatic,gas,fwd,4,176276,excellent,clean,ia,cedar rapids
18696,2021-04-22T21:39:42-0800,chevrolet,silverado 1500,2014,truck,full-size,brown,automatic,gas,4wd,8,61100,like new,clean,ak,anchorage / mat-su
810000,2021-05-01T07:50:57-0400,honda,accord 3.0 6cyl vtec,2003,sedan,mid-size,silver,automatic,gas,fwd,6,169003,like new,clean,ny,hudson valley
271152,2021-04-28T12:19:57-0400,jeep,liberty 4x4,2005,SUV,full-size,brown,automatic,gas,4wd,6,131000,excellent,clean,dc,"washington, DC"
61713,2021-04-11T19:47:16-0500,chevrolet,silverado 1500 work tr,2014,truck,full-size,silver,automatic,gas,rwd,6,70300,excellent,clean,ar,little rock
1106604,2021-05-04T13:03:21-0500,chevrolet,avalanche,2008,pickup,full-size,black,automatic,gas,rwd,8,219071,excellent,clean,tx,dallas / fort worth
1120014,2021-04-09T12:14:16-0600,jaguar,xf premium luxury,2009,other,full-size,black,automatic,gas,rwd,6,30000,fair,clean,tx,el paso
887079,2021-04-30T10:08:06-0400,chevrolet,malibu,2017,sedan,mid-size,black,automatic,gas,rwd,4,29000,like new,clean,oh,columbus
310338,2021-04-13T09:47:49-0400,ford,f-650,2008,truck,full-size,white,manual,diesel,rwd,6,13158,like new,clean,fl,ocala
458478,2021-04-14T17:36:51-0400,mitsubishi,fuso fe180,2016,truck,full-size,white,automatic,diesel,rwd,4,33474,good,clean,in,indianapolis
707091,2021-04-28T19:41:46-0400,honda,civic,2012,sedan,full-size,silver,automatic,gas,fwd,4,201000,good,clean,nc,fayetteville
3186,2021-04-19T06:36:52-0500,ford,f-150,2011,truck,full-size,white,automatic,gas,fwd,6,164000,excellent,clean,al,birmingham
641790,2021-05-04T11:58:38-0500,chevrolet,silverado 1500,2015,truck,full-size,black,automatic,gas,4wd,8,121605,excellent,clean,mn,minneapolis / st paul
619977,2021-04-05T14:20:21-0400,chevrolet,cruze lt,2017,sedan,mid-size,blue,manual,gas,fwd,4,70000,excellent,clean,mi,lansing
1160037,2021-04-09T11:28:57-0600,ram,2500,2010,truck,full-size,silver,automatic,gas,4wd,8,175581,good,clean,ut,st george
889674,2021-04-23T08:53:48-0400,buick,lacrosse cxl,2008,sedan,mid-size,blue,automatic,gas,fwd,6,77000,like new,clean,oh,columbus
985809,2021-04-21T10:51:22-0400,pontiac,g6,2009,sedan,mid-size,red,automatic,gas,fwd,4,113380,excellent,clean,pa,erie
1026258,2021-04-30T17:11:39-0400,bmw,540 xi,2017,sedan,mid-size,blue,automatic,gas,4wd,6,43552,like new,clean,ri,rhode island
368178,2021-05-01T16:31:24-0400,volvo,xc60,2017,SUV,mid-size,white,automatic,gas,fwd,5,104000,excellent,clean,ga,atlanta
529242,2021-04-23T17:10:33-0500,ford,fusion se,2013,sedan,full-size,black,automatic,gas,fwd,4,115000,good,clean,la,new orleans
492459,2021-05-04T16:43:23-0500,ford,edge,2013,SUV,full-size,black,automatic,gas,fwd,6,142111,good,clean,ks,"kansas city, MO"
368883,2021-05-01T10:19:54-0400,audi,q5,2010,SUV,full-size,grey,automatic,gas,4wd,6,115000,excellent,clean,ga,atlanta
403362,2021-04-05T14:18:43-0600,honda,cr-v ex-l,2013,SUV,compact,black,automatic,gas,4wd,4,160800,excellent,clean,id,east idaho
706884,2021-04-30T12:40:59-0400,gmc,sierra denali 4x4 crew,2014,truck,full-size,white,automatic,gas,4wd,8,144186,excellent,clean,nc,fayetteville
293619,2021-05-04T16:36:42-0400,gmc,t7500,2005,truck,full-size,white,automatic,diesel,rwd,6,62379,like new,clean,fl,jacksonville
988368,2021-04-23T16:29:11-0400,chevrolet,cruze 1lt,2014,sedan,mid-size,blue,automatic,gas,fwd,4,57327,good,clean,pa,harrisburg
594888,2021-04-28T13:28:26-0400,ford,fiesta,2015,hatchback,compact,silver,automatic,gas,fwd,4,36234,excellent,clean,mi,detroit metro
285609,2021-04-23T17:23:12-0400,chevrolet,silverado 1500,2005,truck,full-size,green,automatic,gas,rwd,6,127706,good,clean,fl,ft myers / SW florida
849168,2021-05-04T11:33:53-0400,chevrolet,monte carlo ss,1985,coupe,mid-size,black,automatic,gas,rwd,8,61000,like new,clean,nh,new hampshire
281964,2021-05-03T14:58:20-0400,ford,f450 super duty,2010,truck,full-size,white,automatic,diesel,rwd,8,142964,excellent,clean,fl,ft myers / SW florida
1108143,2021-05-03T16:28:52-0500,ram,cummins 3500 laramie,2011,pickup,full-size,brown,automatic,diesel,4wd,8,297000,like new,clean,tx,dallas / fort worth
766908,2021-04-22T16:18:43-0400,ford,econoline 450,2016,bus,full-size,white,automatic,gas,rwd,10,150512,good,clean,nj,north jersey
391239,2021-04-27T11:05:40-1000,lexus,rx350,2016,SUV,mid-size,grey,automatic,gas,fwd,6,20855,excellent,clean,hi,hawaii
1040154,2021-05-04T20:01:06-0400,toyota,tacoma sr5 prerunner,2001,pickup,mid-size,green,automatic,gas,rwd,4,247000,excellent,clean,sc,greenville / upstate
565626,2021-05-01T10:25:55-0400,chevrolet,silverado 1500,2015,pickup,full-size,silver,automatic,gas,4wd,8,158600,excellent,clean,ma,cape cod / islands
1062081,2021-04-06T19:00:45-0500,nissan,altima 2.5 s,2015,sedan,full-size,silver,automatic,gas,fwd,4,41000,good,rebuilt,tn,jackson
841605,2021-05-01T13:54:54-0400,chevrolet,aveo aveo lt,2011,hatchback,sub-compact,black,automatic,gas,fwd,4,90703,excellent,clean,ny,syracuse
163458,2021-05-04T08:46:34-0700,toyota,prius,2010,hatchback,full-size,green,automatic,gas,fwd,4,215000,excellent,clean,ca,san diego
411171,2021-04-30T19:11:58-0700,jeep,patriot sport 4wd,2014,SUV,mid-size,white,automatic,gas,4wd,4,106140,excellent,clean,id,spokane / coeur d'alene
1123464,2021-05-04T10:00:53-0500,honda,civic,2017,sedan,compact,black,automatic,gas,fwd,4,61625,excellent,clean,tx,houston
981063,2021-04-21T15:47:43-0700,chevrolet,impala,2013,sedan,full-size,white,automatic,gas,fwd,6,105843,excellent,clean,or,salem
